Article.ID;geography;response;depth;scope;speed;settlement;actor;adaptation
6715064;Asia;Behavioural/cultural;high;medium;medium;rural;Civil society (sub-national or local);Implementing
6715064;South Island States;Behavioural/cultural;high;medium;medium;rural;Civil society (sub-national or local);Financing of measures
6715064;Asia;Behavioural/cultural;high;medium;medium;rural;Civil society (sub-national or local);Financing of measures
6715064;South Island States;Technological/infrastructural;high;medium;medium;rural;Civil society (sub-national or local);Implementing
6715064;Asia;Technological/infrastructural;high;medium;medium;rural;Civil society (sub-national or local);Implementing
6715064;South Island States;Technological/infrastructural;high;medium;medium;rural;Civil society (sub-national or local);Financing of measures
6715064;Asia;Technological/infrastructural;high;medium;medium;rural;Civil society (sub-national or local);Financing of measures
6715064;South Island States;Institutional;high;medium;medium;rural;Government (national);Financing of measures
6715064;Asia;Institutional;high;medium;medium;rural;Government (national);Financing of measures
6715064;South Island States;Ecosystem-based;high;medium;medium;rural;Government (national);Financing of measures
6715064;Asia;Ecosystem-based;high;medium;medium;rural;Government (national);Financing of measures
6715064;South Island States;Behavioural/cultural;high;medium;medium;rural;Government (national);Financing of measures
6715064;Asia;Behavioural/cultural;high;medium;medium;rural;Government (national);Financing of measures
6715064;South Island States;Technological/infrastructural;high;medium;medium;rural;Government (national);Financing of measures
6715064;Asia;Technological/infrastructural;high;medium;medium;rural;Government (national);Financing of measures
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Civil society (sub-national or local);Awareness raising
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Civil society (sub-national or local);Implementing
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Civil society (sub-national or local);Monitoring and evaluating
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Civil society (sub-national or local);Awareness raising
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Civil society (sub-national or local);Implementing
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Civil society (sub-national or local);Monitoring and evaluating
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Civil society (sub-national or local);Awareness raising
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Civil society (sub-national or local);Implementing
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Civil society (sub-national or local);Monitoring and evaluating
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Civil society (sub-national or local);Coordinating interaction
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Private sector (corporations);Implementing
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Private sector (corporations);Monitoring and evaluating
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Private sector (corporations);Financing of measures
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Private sector (corporations);Implementing
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Private sector (corporations);Monitoring and evaluating
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Private sector (corporations);Financing of measures
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Private sector (corporations);Implementing
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Private sector (corporations);Monitoring and evaluating
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Private sector (corporations);Financing of measures
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Government (sub-national);Monitoring and evaluating
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Government (sub-national);Planning
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Government (sub-national);Monitoring and evaluating
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Government (sub-national);Planning
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Government (sub-national);Monitoring and evaluating
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Government (sub-national);Planning
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Government (national);Implementing
6715066;North America;Ecosystem-based;low;low;uncertain;rural;Government (national);Monitoring and evaluating
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Government (national);Implementing
6715066;North America;Technological/infrastructural;low;low;uncertain;rural;Government (national);Monitoring and evaluating
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Government (national);Implementing
6715066;North America;Behavioural/cultural;low;low;uncertain;rural;Government (national);Monitoring and evaluating
6715068;Europe;Ecosystem-based;low;medium;low;unclear;Private sector (SME);Planning
6715068;Europe;Ecosystem-based;low;medium;low;unclear;Private sector (SME);Implementing
6715068;Europe;Ecosystem-based;low;medium;low;unclear;Private sector (SME);Monitoring and evaluating
6715068;Europe;Ecosystem-based;low;medium;low;unclear;Government (local);Planning
6715068;Europe;Ecosystem-based;low;medium;low;unclear;Government (local);Implementing
6715068;Europe;Ecosystem-based;low;medium;low;unclear;Government (local);Monitoring and evaluating
6715072;Australasia;Technological/infrastructural;medium;medium;low;unclear;Government (national);Planning
6715072;Australasia;Technological/infrastructural;medium;medium;low;unclear;Government (national);Implementing
6715072;Australasia;Ecosystem-based;medium;medium;low;unclear;Government (national);Planning
6715072;Australasia;Ecosystem-based;medium;medium;low;unclear;Government (national);Implementing
6715072;Australasia;Technological/infrastructural;medium;medium;low;unclear;Government (sub-national);Planning
6715072;Australasia;Ecosystem-based;medium;medium;low;unclear;Government (sub-national);Planning
6715077;Central and South America;Behavioural/cultural;medium;low;low;rural;Government (local);Planning
6715077;Central and South America;Behavioural/cultural;medium;low;low;rural;Individuals or households;Implementing
6715080;Europe;Technological/infrastructural;low;low;uncertain;urban;Individuals or households;Implementing
6715080;Europe;Technological/infrastructural;low;low;uncertain;urban;Individuals or households;Financing of measures
6715080;Europe;Behavioural/cultural;low;low;uncertain;urban;Individuals or households;Implementing
6715080;Europe;Behavioural/cultural;low;low;uncertain;urban;Individuals or households;Financing of measures
6715081;Asia;Ecosystem-based;low;low;low;urban;Government (local);Financing of measures
6715081;Asia;Technological/infrastructural;low;low;low;urban;Government (local);Financing of measures
6715081;Asia;Behavioural/cultural;low;low;low;urban;Government (local);Financing of measures
6715081;Asia;Ecosystem-based;low;low;low;urban;Individuals or households;Financing of measures
6715081;Asia;Ecosystem-based;low;low;low;urban;Individuals or households;Implementing
6715081;Asia;Technological/infrastructural;low;low;low;urban;Individuals or households;Financing of measures
6715081;Asia;Technological/infrastructural;low;low;low;urban;Individuals or households;Implementing
6715081;Asia;Behavioural/cultural;low;low;low;urban;Individuals or households;Financing of measures
6715081;Asia;Behavioural/cultural;low;low;low;urban;Individuals or households;Implementing
